timestamp,virtual_user,endpoint,method,status_code,response_time_ms,success
2026-08-06T10:46:59.35877365Z,8,GET /api/v1/user/profile,GET,200,2.795,True
2026-08-06T10:46:59.370064352Z,98,POST /api/v1/auth/login,POST,200,236.484,True
2026-08-06T10:46:59.376992643Z,98,GET /api/v1/scans,GET,200,6.727,True
2026-08-06T10:46:59.377863282Z,82,GET /api/v1/scans,GET,200,5.562,True
2026-08-06T10:46:59.378132965Z,10,GET /api/v1/user/profile,GET,200,3.606,True
2026-08-06T10:46:59.408646536Z,37,GET /api/v1/scans,GET,200,5.654,True
2026-08-06T10:46:59.417847392Z,23,POST /api/v1/scans,POST,201,33.405,True
2026-08-06T10:46:59.426788348Z,6,GET /api/v1/scans/{id},GET,200,6.633,True
2026-08-06T10:46:59.441208679Z,7,POST /api/v1/scans,POST,201,40.529,True
2026-08-06T10:46:59.466151192Z,41,GET /api/v1/user/profile,GET,200,27.995,True
2026-08-06T10:46:59.470605531Z,86,GET /api/v1/scans,GET,200,20.094,True
2026-08-06T10:46:59.470637513Z,58,GET /api/v1/scans,GET,200,14.782,True
2026-08-06T10:46:59.470941259Z,66,GET /api/v1/scans,GET,200,21.464,True
2026-08-06T10:46:59.475072588Z,38,POST /api/v1/scans,POST,201,54.878,True
2026-08-06T10:46:59.475458221Z,53,GET /api/v1/scans,GET,200,8.015,True
2026-08-06T10:46:59.477045785Z,14,GET /api/v1/scans,GET,200,6.567,True
2026-08-06T10:46:59.50362813Z,25,GET /api/v1/user/profile,GET,200,3.265,True
2026-08-06T10:46:59.510635499Z,12,GET /api/v1/scans,GET,200,6.84,True
2026-08-06T10:46:59.511318435Z,1,GET /api/v1/scans,GET,200,5.456,True
2026-08-06T10:46:59.511338143Z,19,GET /api/v1/scans,GET,200,5.37,True
2026-08-06T10:46:59.520046292Z,4,GET /api/v1/scans,GET,200,4.352,True
2026-08-06T10:46:59.545103595Z,59,GET /api/v1/scans/{id},GET,200,3.462,True
2026-08-06T10:46:59.546938171Z,93,POST /api/v1/scans,POST,201,22.441,True
2026-08-06T10:46:59.577377338Z,5,GET /api/v1/scans/{id},GET,200,9.027,True
2026-08-06T10:46:59.590554574Z,32,GET /api/v1/user/profile,GET,200,6.701,True
2026-08-06T10:46:59.590625987Z,74,GET /api/v1/scans,GET,200,9.941,True
2026-08-06T10:46:59.600627649Z,73,GET /api/v1/scans,GET,200,6.631,True
2026-08-06T10:46:59.60062995Z,63,GET /api/v1/scans,GET,200,5.56,True
2026-08-06T10:46:59.603120403Z,55,POST /api/v1/scans,POST,201,39.836,True
2026-08-06T10:46:59.644139353Z,22,GET /api/v1/scans/{id},GET,200,12.315,True
2026-08-06T10:46:59.644140572Z,68,GET /api/v1/scans/{id},GET,200,11.251,True
2026-08-06T10:46:59.644451979Z,20,POST /api/v1/scans,POST,201,41.413,True
2026-08-06T10:46:59.677319116Z,31,GET /api/v1/scans,GET,200,14.264,True
2026-08-06T10:46:59.677373684Z,43,GET /api/v1/scans,GET,200,17.529,True
2026-08-06T10:46:59.679964839Z,50,GET /api/v1/scans,GET,200,7.524,True
2026-08-06T10:46:59.680258739Z,40,GET /api/v1/user/profile,GET,200,5.644,True
2026-08-06T10:46:59.689386518Z,70,GET /api/v1/scans,GET,200,3.876,True
2026-08-06T10:46:59.698802012Z,64,GET /api/v1/scans,GET,200,5.014,True
2026-08-06T10:46:59.717014031Z,27,GET /api/v1/scans,GET,200,4.915,True
2026-08-06T10:46:59.72601112Z,13,GET /api/v1/scans,GET,200,9.661,True
2026-08-06T10:46:59.72720397Z,71,GET /api/v1/scans,GET,200,6.73,True
2026-08-06T10:46:59.738181486Z,85,GET /api/v1/scans,GET,200,10.789,True
2026-08-06T10:46:59.74678735Z,48,POST /api/v1/scans,POST,201,30.349,True
2026-08-06T10:46:59.751931854Z,44,GET /api/v1/scans/{id},GET,200,3.926,True
2026-08-06T10:46:59.776865993Z,56,GET /api/v1/scans,GET,200,11.445,True
2026-08-06T10:46:59.776912275Z,78,GET /api/v1/scans,GET,200,15.766,True
2026-08-06T10:46:59.806488534Z,87,GET /api/v1/user/profile,GET,200,3.187,True
2026-08-06T10:46:59.812087035Z,77,GET /api/v1/scans,GET,200,3.412,True
2026-08-06T10:46:59.818685257Z,60,GET /api/v1/scans,GET,200,3.398,True
2026-08-06T10:46:59.825777104Z,90,GET /api/v1/scans,GET,200,3.498,True
2026-08-06T10:46:59.832080858Z,89,GET /api/v1/user/profile,GET,200,4.087,True
2026-08-06T10:46:59.832104829Z,42,GET /api/v1/user/profile,GET,200,4.1,True
2026-08-06T10:46:59.836497533Z,51,GET /api/v1/scans,GET,200,3.249,True
2026-08-06T10:46:59.85887428Z,21,GET /api/v1/user/profile,GET,200,4.999,True
2026-08-06T10:46:59.858876827Z,28,GET /api/v1/scans,GET,200,5.126,True
2026-08-06T10:46:59.879332658Z,97,GET /api/v1/scans,GET,200,7.851,True
2026-08-06T10:46:59.879392327Z,96,GET /api/v1/scans,GET,200,10.129,True
2026-08-06T10:46:59.888687491Z,81,POST /api/v1/scans,POST,201,29.877,True
2026-08-06T10:46:59.915634979Z,39,GET /api/v1/scans,GET,200,17.696,True
2026-08-06T10:46:59.915999203Z,92,GET /api/v1/scans/{id},GET,200,5.735,True
2026-08-06T10:46:59.955547669Z,84,GET /api/v1/user/profile,GET,200,5.049,True
2026-08-06T10:46:59.955943829Z,69,GET /api/v1/user/profile,GET,200,4.344,True
2026-08-06T10:46:59.975549334Z,88,GET /api/v1/user/profile,GET,200,3.309,True
2026-08-06T10:46:59.988013242Z,26,GET /api/v1/scans/{id},GET,200,3.222,True
2026-08-06T10:47:00.014601446Z,62,GET /api/v1/scans,GET,200,4.291,True
2026-08-06T10:47:00.02007649Z,54,GET /api/v1/scans,GET,200,4.244,True
2026-08-06T10:47:00.045761244Z,45,GET /api/v1/scans,GET,200,6.145,True
2026-08-06T10:47:00.067161166Z,91,GET /api/v1/scans/{id},GET,200,3.836,True
2026-08-06T10:47:00.06986445Z,17,POST /api/v1/scans,POST,201,32.74,True
2026-08-06T10:47:00.107848358Z,46,GET /api/v1/user/profile,GET,200,13.195,True
2026-08-06T10:47:00.125136718Z,95,GET /api/v1/scans,GET,200,25.38,True
2026-08-06T10:47:00.126279726Z,23,GET /api/v1/user/profile,GET,200,21.586,True
2026-08-06T10:47:00.126291789Z,33,GET /api/v1/user/profile,GET,200,24.729,True
2026-08-06T10:47:00.126390792Z,11,GET /api/v1/scans,GET,200,22.77,True
2026-08-06T10:47:00.126940697Z,2,GET /api/v1/user/profile,GET,200,13.486,True
2026-08-06T10:47:00.127015607Z,57,GET /api/v1/scans,GET,200,17.837,True
2026-08-06T10:47:00.127299902Z,72,GET /api/v1/scans,GET,200,10.644,True
2026-08-06T10:47:00.132658183Z,61,POST /api/v1/scans,POST,201,48.214,True
2026-08-06T10:47:00.143093471Z,36,GET /api/v1/scans,GET,200,4.186,True
2026-08-06T10:47:00.163368779Z,67,GET /api/v1/user/profile,GET,200,8.118,True
2026-08-06T10:47:00.164131666Z,30,GET /api/v1/scans,GET,200,8.882,True
2026-08-06T10:47:00.164702318Z,9,GET /api/v1/scans,GET,200,7.18,True
2026-08-06T10:47:00.168568436Z,65,GET /api/v1/scans,GET,200,3.837,True
2026-08-06T10:47:00.17786804Z,55,GET /api/v1/user/profile,GET,200,3.788,True
2026-08-06T10:47:00.183498244Z,6,GET /api/v1/user/profile,GET,200,4.39,True
2026-08-06T10:47:00.183927156Z,35,GET /api/v1/user/profile,GET,200,4.819,True
2026-08-06T10:47:00.186325674Z,3,GET /api/v1/user/profile,GET,200,2.891,True
2026-08-06T10:47:00.189997456Z,49,GET /api/v1/user/profile,GET,200,3.74,True
2026-08-06T10:47:00.190036472Z,1,GET /api/v1/user/profile,GET,200,3.775,True
2026-08-06T10:47:00.229736728Z,34,POST /api/v1/scans,POST,201,28.303,True
2026-08-06T10:47:00.23197392Z,4,GET /api/v1/scans/{id},GET,200,5.117,True
2026-08-06T10:47:00.2391197Z,99,GET /api/v1/scans,GET,200,4.756,True
2026-08-06T10:47:00.25559774Z,73,GET /api/v1/scans,GET,200,9.241,True
2026-08-06T10:47:00.261570292Z,94,GET /api/v1/user/profile,GET,200,2.758,True
2026-08-06T10:47:00.274352821Z,37,GET /api/v1/scans,GET,200,3.46,True
2026-08-06T10:47:00.279425931Z,14,GET /api/v1/scans,GET,200,4.937,True
2026-08-06T10:47:00.279641652Z,79,GET /api/v1/user/profile,GET,200,4.14,True
2026-08-06T10:47:00.282411196Z,15,GET /api/v1/scans/{id},GET,200,3.073,True
2026-08-06T10:47:00.297922551Z,12,GET /api/v1/scans,GET,200,5.297,True
2026-08-06T10:47:00.298236175Z,53,GET /api/v1/scans,GET,200,4.402,True
2026-08-06T10:47:00.332535671Z,19,POST /api/v1/scans,POST,201,26.01,True
2026-08-06T10:47:00.345786001Z,64,GET /api/v1/scans,GET,200,6.971,True
2026-08-06T10:47:00.346142086Z,70,GET /api/v1/scans,GET,200,6.111,True
2026-08-06T10:47:00.361712315Z,20,GET /api/v1/scans,GET,200,12.225,True
2026-08-06T10:47:00.362681482Z,76,GET /api/v1/scans,GET,200,5.062,True
2026-08-06T10:47:00.369543124Z,85,GET /api/v1/scans,GET,200,3.64,True
2026-08-06T10:47:00.405557871Z,29,POST /api/v1/scans,POST,201,24.494,True
2026-08-06T10:47:00.406508933Z,16,GET /api/v1/scans/{id},GET,200,6.156,True
2026-08-06T10:47:00.407395231Z,82,GET /api/v1/scans,GET,200,5.84,True
2026-08-06T10:47:00.41387638Z,87,GET /api/v1/user/profile,GET,200,3.207,True
2026-08-06T10:47:00.432476718Z,68,GET /api/v1/scans,GET,200,16.195,True
2026-08-06T10:47:00.432652496Z,18,GET /api/v1/scans,GET,200,16.369,True
2026-08-06T10:47:00.435032042Z,10,GET /api/v1/scans,GET,200,9.084,True
2026-08-06T10:47:00.456599006Z,75,POST /api/v1/scans,POST,201,32.747,True
2026-08-06T10:47:00.489936765Z,40,GET /api/v1/scans,GET,200,9.627,True
2026-08-06T10:47:00.494032775Z,92,GET /api/v1/user/profile,GET,200,2.823,True
2026-08-06T10:47:00.498258671Z,5,POST /api/v1/scans,POST,201,29.258,True
2026-08-06T10:47:00.518685107Z,8,GET /api/v1/user/profile,GET,200,6.144,True
2026-08-06T10:47:00.532162631Z,47,GET /api/v1/user/profile,GET,200,4.968,True
2026-08-06T10:47:00.532212674Z,7,GET /api/v1/scans,GET,200,5.072,True
2026-08-06T10:47:00.538854539Z,88,GET /api/v1/scans,GET,200,3.375,True
2026-08-06T10:47:00.565168365Z,90,GET /api/v1/scans,GET,200,3.893,True
2026-08-06T10:47:00.610813633Z,83,GET /api/v1/scans/{id},GET,200,24.438,True
2026-08-06T10:47:00.61514014Z,41,POST /api/v1/scans,POST,201,45.685,True
2026-08-06T10:47:00.615196388Z,13,GET /api/v1/scans/{id},GET,200,26.574,True
2026-08-06T10:47:00.627284481Z,93,GET /api/v1/scans,GET,200,21.103,True
2026-08-06T10:47:00.627794832Z,98,GET /api/v1/user/profile,GET,200,18.428,True
2026-08-06T10:47:00.629936099Z,31,GET /api/v1/scans/{id},GET,200,13.373,True
2026-08-06T10:47:00.641685131Z,42,GET /api/v1/user/profile,GET,200,20.893,True
2026-08-06T10:47:00.643620177Z,24,POST /api/v1/scans,POST,201,67.769,True
2026-08-06T10:47:00.664378222Z,100,POST /api/v1/scans,POST,201,84.153,True
2026-08-06T10:47:00.670189828Z,43,GET /api/v1/scans,GET,200,26.371,True
2026-08-06T10:47:00.671655515Z,80,GET /api/v1/user/profile,GET,200,24.585,True
2026-08-06T10:47:00.672878347Z,72,GET /api/v1/scans/{id},GET,200,24.523,True
2026-08-06T10:47:00.674236784Z,81,POST /api/v1/scans,POST,201,79.313,True
2026-08-06T10:47:00.716503957Z,84,GET /api/v1/scans,GET,200,34.446,True
2026-08-06T10:47:00.716641379Z,2,GET /api/v1/scans,GET,200,36.673,True
2026-08-06T10:47:00.716645786Z,27,GET /api/v1/scans,GET,200,38.972,True
2026-08-06T10:47:00.733750518Z,86,POST /api/v1/scans,POST,201,80.001,True
2026-08-06T10:47:00.73440329Z,38,GET /api/v1/user/profile,GET,200,4.15,True
2026-08-06T10:47:00.739421579Z,49,GET /api/v1/user/profile,GET,200,2.728,True
2026-08-06T10:47:00.77765418Z,52,GET /api/v1/user/profile,GET,200,4.712,True
2026-08-06T10:47:00.779616897Z,25,GET /api/v1/user/profile,GET,200,4.577,True
2026-08-06T10:47:00.79709546Z,60,GET /api/v1/scans,GET,200,15.16,True
2026-08-06T10:47:00.799078384Z,32,GET /api/v1/scans,GET,200,12.958,True
2026-08-06T10:47:00.810298146Z,58,POST /api/v1/scans,POST,201,32.993,True
2026-08-06T10:47:00.836774876Z,61,GET /api/v1/scans,GET,200,6.956,True
2026-08-06T10:47:00.837141106Z,63,GET /api/v1/user/profile,GET,200,5.137,True
2026-08-06T10:47:00.858574723Z,59,GET /api/v1/scans,GET,200,4.209,True
2026-08-06T10:47:00.883637176Z,66,GET /api/v1/scans,GET,200,4.157,True
2026-08-06T10:47:00.885321337Z,48,POST /api/v1/scans,POST,201,23.445,True
2026-08-06T10:47:00.897052833Z,22,GET /api/v1/scans,GET,200,6.385,True
2026-08-06T10:47:00.923628816Z,78,POST /api/v1/scans,POST,201,31.685,True
2026-08-06T10:47:00.924594859Z,50,GET /api/v1/user/profile,GET,200,4.194,True
2026-08-06T10:47:00.944314898Z,56,GET /api/v1/user/profile,GET,200,8.308,True
2026-08-06T10:47:00.974514348Z,55,POST /api/v1/scans,POST,201,26.617,True
2026-08-06T10:47:00.979613098Z,64,GET /api/v1/user/profile,GET,200,3.961,True
2026-08-06T10:47:00.985906979Z,76,GET /api/v1/scans,GET,200,6.259,True
2026-08-06T10:47:01.011126606Z,71,GET /api/v1/user/profile,GET,200,4.731,True
2026-08-06T10:47:01.012791986Z,6,GET /api/v1/scans,GET,200,4.125,True
2026-08-06T10:47:01.014034031Z,74,POST /api/v1/scans,POST,201,34.282,True
2026-08-06T10:47:01.044539848Z,89,GET /api/v1/user/profile,GET,200,16.965,True
2026-08-06T10:47:01.044573927Z,73,GET /api/v1/user/profile,GET,200,5.853,True
2026-08-06T10:47:01.069613941Z,85,GET /api/v1/scans/{id},GET,200,3.705,True
2026-08-06T10:47:01.075888081Z,30,GET /api/v1/user/profile,GET,200,2.73,True
2026-08-06T10:47:01.131192905Z,77,GET /api/v1/scans,GET,200,12.189,True
2026-08-06T10:47:01.131192947Z,37,GET /api/v1/scans,GET,200,19.416,True
2026-08-06T10:47:01.13155688Z,7,GET /api/v1/scans,GET,200,9.196,True
2026-08-06T10:47:01.140349209Z,8,POST /api/v1/scans,POST,201,39.784,True
2026-08-06T10:47:01.146522126Z,17,GET /api/v1/user/profile,GET,200,2.835,True
2026-08-06T10:47:01.173670931Z,44,GET /api/v1/scans,GET,200,15.753,True
2026-08-06T10:47:01.173712497Z,3,GET /api/v1/scans,GET,200,16.871,True
2026-08-06T10:47:01.17686967Z,26,GET /api/v1/scans,GET,200,5.528,True
2026-08-06T10:47:01.179644146Z,99,GET /api/v1/user/profile,GET,200,5.745,True
2026-08-06T10:47:01.181454748Z,11,GET /api/v1/user/profile,GET,200,4.776,True
2026-08-06T10:47:01.18174014Z,91,GET /api/v1/scans,GET,200,5.054,True
2026-08-06T10:47:01.198613221Z,24,GET /api/v1/scans,GET,200,4.559,True
2026-08-06T10:47:01.201554443Z,67,GET /api/v1/user/profile,GET,200,2.853,True
2026-08-06T10:47:01.213224859Z,96,GET /api/v1/scans,GET,200,4.341,True
2026-08-06T10:47:01.219304161Z,34,GET /api/v1/scans,GET,200,3.824,True
2026-08-06T10:47:01.255012832Z,16,GET /api/v1/user/profile,GET,200,15.528,True
2026-08-06T10:47:01.262331276Z,51,POST /api/v1/scans,POST,201,40.533,True
2026-08-06T10:47:01.269655651Z,21,GET /api/v1/user/profile,GET,200,20.876,True
2026-08-06T10:47:01.270141872Z,54,GET /api/v1/scans,GET,200,19.189,True
2026-08-06T10:47:01.270183488Z,65,GET /api/v1/scans,GET,200,18.115,True
2026-08-06T10:47:01.316512494Z,31,POST /api/v1/scans,POST,201,81.383,True
2026-08-06T10:47:01.319433823Z,52,GET /api/v1/user/profile,GET,200,35.675,True
2026-08-06T10:47:01.321265276Z,94,GET /api/v1/scans,GET,200,36.398,True
2026-08-06T10:47:01.326572095Z,93,GET /api/v1/scans/{id},GET,200,33.328,True
2026-08-06T10:47:01.344719781Z,79,POST /api/v1/scans,POST,201,98.041,True
2026-08-06T10:47:01.370331211Z,97,GET /api/v1/scans,GET,200,45.48,True
2026-08-06T10:47:01.373702981Z,1,GET /api/v1/user/profile,GET,200,40.854,True
2026-08-06T10:47:01.380740825Z,58,GET /api/v1/scans,GET,200,40.415,True
2026-08-06T10:47:01.380790849Z,95,GET /api/v1/scans,GET,200,40.465,True
2026-08-06T10:47:01.381431894Z,62,GET /api/v1/scans/{id},GET,200,24.184,True
2026-08-06T10:47:01.381436481Z,28,GET /api/v1/scans/{id},GET,200,36.666,True
2026-08-06T10:47:01.381729453Z,57,GET /api/v1/scans,GET,200,34.473,True
2026-08-06T10:47:01.388210924Z,23,POST /api/v1/scans,POST,201,106.479,True
2026-08-06T10:47:01.405419314Z,45,GET /api/v1/scans,GET,200,20.297,True
2026-08-06T10:47:01.406185379Z,20,GET /api/v1/scans/{id},GET,200,17.888,True
2026-08-06T10:47:01.406413058Z,84,GET /api/v1/scans,GET,200,12.847,True
2026-08-06T10:47:01.436861159Z,39,GET /api/v1/user/profile,GET,200,20.992,True
2026-08-06T10:47:01.438007517Z,69,GET /api/v1/scans,GET,200,15.704,True
2026-08-06T10:47:01.43805689Z,2,GET /api/v1/user/profile,GET,200,12.336,True
2026-08-06T10:47:01.440055541Z,81,GET /api/v1/scans/{id},GET,200,10.834,True
2026-08-06T10:47:01.440161457Z,53,GET /api/v1/scans,GET,200,12.136,True
2026-08-06T10:47:01.440728686Z,27,GET /api/v1/scans/{id},GET,200,8.343,True
2026-08-06T10:47:01.441337792Z,87,GET /api/v1/user/profile,GET,200,4.378,True
2026-08-06T10:47:01.444994133Z,22,GET /api/v1/scans,GET,200,3.575,True
2026-08-06T10:47:01.449085193Z,4,GET /api/v1/user/profile,GET,200,2.947,True
2026-08-06T10:47:01.467745368Z,29,GET /api/v1/user/profile,GET,200,3.425,True
2026-08-06T10:47:01.490115844Z,49,GET /api/v1/scans,GET,200,3.959,True
2026-08-06T10:47:01.493494567Z,38,GET /api/v1/scans,GET,200,3.285,True
2026-08-06T10:47:01.503260013Z,40,GET /api/v1/scans,GET,200,3.571,True
2026-08-06T10:47:01.514891508Z,12,GET /api/v1/user/profile,GET,200,3.397,True
2026-08-06T10:47:01.519964283Z,36,GET /api/v1/user/profile,GET,200,2.823,True
2026-08-06T10:47:01.524766288Z,33,GET /api/v1/scans,GET,200,3.647,True
2026-08-06T10:47:01.535252531Z,19,GET /api/v1/scans,GET,200,5.314,True
2026-08-06T10:47:01.5358681Z,70,GET /api/v1/user/profile,GET,200,3.6,True
2026-08-06T10:47:01.550924568Z,46,GET /api/v1/scans/{id},GET,200,3.683,True
2026-08-06T10:47:01.553906252Z,80,GET /api/v1/scans,GET,200,3.524,True
2026-08-06T10:47:01.577714477Z,92,GET /api/v1/scans/{id},GET,200,8.516,True
2026-08-06T10:47:01.578510563Z,42,GET /api/v1/scans,GET,200,9.085,True
2026-08-06T10:47:01.599163298Z,13,GET /api/v1/user/profile,GET,200,3.206,True
2026-08-06T10:47:01.602633293Z,100,POST /api/v1/scans,POST,201,33.367,True
2026-08-06T10:47:01.628849415Z,43,GET /api/v1/scans,GET,200,17.962,True
2026-08-06T10:47:01.645583061Z,9,GET /api/v1/scans,GET,200,4.265,True
2026-08-06T10:47:01.649571122Z,89,GET /api/v1/scans,GET,200,3.962,True
2026-08-06T10:47:01.659004385Z,71,GET /api/v1/scans,GET,200,4.168,True
2026-08-06T10:47:01.67841167Z,85,GET /api/v1/scans,GET,200,8.488,True
2026-08-06T10:47:01.683121097Z,35,GET /api/v1/scans,GET,200,9.574,True
2026-08-06T10:47:01.686593009Z,14,GET /api/v1/user/profile,GET,200,6.969,True
2026-08-06T10:47:01.687412627Z,47,GET /api/v1/user/profile,GET,200,4.077,True
2026-08-06T10:47:01.715054922Z,61,GET /api/v1/scans,GET,200,4.385,True
2026-08-06T10:47:01.743148198Z,72,GET /api/v1/user/profile,GET,200,4.455,True
2026-08-06T10:47:01.743185512Z,5,GET /api/v1/user/profile,GET,200,4.664,True
2026-08-06T10:47:01.752784194Z,86,GET /api/v1/scans/{id},GET,200,3.289,True
2026-08-06T10:47:01.784309108Z,41,GET /api/v1/scans,GET,200,15.282,True
2026-08-06T10:47:01.78572628Z,18,GET /api/v1/scans,GET,200,10.916,True
2026-08-06T10:47:01.785953095Z,60,GET /api/v1/user/profile,GET,200,7.596,True
2026-08-06T10:47:01.788128289Z,15,GET /api/v1/scans,GET,200,5.609,True
2026-08-06T10:47:01.808477573Z,75,GET /api/v1/user/profile,GET,200,3.907,True
2026-08-06T10:47:01.818438025Z,73,GET /api/v1/scans,GET,200,3.674,True
2026-08-06T10:47:01.852601596Z,93,GET /api/v1/scans/{id},GET,200,3.617,True
2026-08-06T10:47:01.857556399Z,66,GET /api/v1/user/profile,GET,200,2.742,True
2026-08-06T10:47:01.869153304Z,91,GET /api/v1/user/profile,GET,200,3.219,True
2026-08-06T10:47:01.893253598Z,68,GET /api/v1/scans,GET,200,5.653,True
2026-08-06T10:47:01.896605415Z,7,GET /api/v1/scans,GET,200,5.669,True
2026-08-06T10:47:01.896921031Z,32,GET /api/v1/user/profile,GET,200,4.733,True
2026-08-06T10:47:01.920320271Z,10,GET /api/v1/scans,GET,200,16.887,True
2026-08-06T10:47:01.92095205Z,28,GET /api/v1/user/profile,GET,200,16.438,True
2026-08-06T10:47:01.933510181Z,8,GET /api/v1/scans/{id},GET,200,13.682,True
2026-08-06T10:47:01.946108286Z,98,GET /api/v1/scans,GET,200,21.266,True
2026-08-06T10:47:01.948159902Z,59,GET /api/v1/user/profile,GET,200,18.424,True
2026-08-06T10:47:01.948169254Z,84,GET /api/v1/user/profile,GET,200,18.334,True
2026-08-06T10:47:01.948984428Z,11,GET /api/v1/scans,GET,200,18.011,True
2026-08-06T10:47:01.95056011Z,82,POST /api/v1/scans,POST,201,51.219,True
2026-08-06T10:47:01.952363347Z,83,GET /api/v1/scans/{id},GET,200,9.205,True
2026-08-06T10:47:01.964436139Z,90,POST /api/v1/scans,POST,201,58.643,True
2026-08-06T10:47:01.969215754Z,97,GET /api/v1/scans,GET,200,11.456,True
2026-08-06T10:47:01.973326526Z,39,GET /api/v1/user/profile,GET,200,2.981,True
2026-08-06T10:47:01.987911586Z,52,POST /api/v1/scans,POST,201,52.005,True
2026-08-06T10:47:02.001281298Z,88,GET /api/v1/scans,GET,200,16.688,True
2026-08-06T10:47:02.007285152Z,58,GET /api/v1/scans/{id},GET,200,3.599,True
2026-08-06T10:47:02.056112856Z,44,GET /api/v1/scans/{id},GET,200,5.143,True
2026-08-06T10:47:02.065107136Z,30,POST /api/v1/scans,POST,201,29.242,True
2026-08-06T10:47:02.066500034Z,65,GET /api/v1/scans,GET,200,5.005,True
2026-08-06T10:47:02.094452454Z,33,GET /api/v1/user/profile,GET,200,3.067,True
2026-08-06T10:47:02.128154857Z,6,POST /api/v1/scans,POST,201,24.239,True
2026-08-06T10:47:02.155990711Z,45,GET /api/v1/scans/{id},GET,200,7.48,True
2026-08-06T10:47:02.165430565Z,51,GET /api/v1/scans,GET,200,4.037,True
2026-08-06T10:47:02.172117076Z,99,GET /api/v1/scans,GET,200,3.489,True
2026-08-06T10:47:02.175364551Z,40,GET /api/v1/scans,GET,200,3.343,True
2026-08-06T10:47:02.187723472Z,69,GET /api/v1/scans,GET,200,7.126,True
2026-08-06T10:47:02.18888749Z,17,GET /api/v1/scans,GET,200,7.042,True
2026-08-06T10:47:02.188988648Z,89,GET /api/v1/scans,GET,200,5.969,True
2026-08-06T10:47:02.228903089Z,64,POST /api/v1/scans,POST,201,40.96,True
2026-08-06T10:47:02.228936861Z,95,GET /api/v1/user/profile,GET,200,21.095,True
2026-08-06T10:47:02.232519969Z,50,GET /api/v1/scans,GET,200,24.782,True
2026-08-06T10:47:02.232604475Z,2,GET /api/v1/scans,GET,200,22.767,True
2026-08-06T10:47:02.249302382Z,48,GET /api/v1/user/profile,GET,200,20.92,True
2026-08-06T10:47:02.271078407Z,96,POST /api/v1/scans,POST,201,73.586,True
2026-08-06T10:47:02.276928907Z,13,GET /api/v1/scans/{id},GET,200,37.325,True
2026-08-06T10:47:02.277704017Z,25,GET /api/v1/user/profile,GET,200,41.82,True
2026-08-06T10:47:02.280623085Z,77,GET /api/v1/scans,GET,200,36.389,True
2026-08-06T10:47:02.283869618Z,63,GET /api/v1/user/profile,GET,200,31.88,True
2026-08-06T10:47:02.285210731Z,24,GET /api/v1/scans,GET,200,31.152,True
2026-08-06T10:47:02.286488218Z,20,GET /api/v1/scans,GET,200,11.077,True
2026-08-06T10:47:02.295023036Z,49,POST /api/v1/scans,POST,201,85.092,True
2026-08-06T10:47:02.315401716Z,76,GET /api/v1/scans,GET,200,10.063,True
2026-08-06T10:47:02.315562955Z,16,GET /api/v1/scans,GET,200,9.165,True
2026-08-06T10:47:02.319089195Z,56,POST /api/v1/scans,POST,201,72.232,True
2026-08-06T10:47:02.320549298Z,78,GET /api/v1/scans,GET,200,4.931,True
2026-08-06T10:47:02.342689483Z,55,GET /api/v1/scans/{id},GET,200,12.165,True
2026-08-06T10:47:02.3427256Z,21,GET /api/v1/scans/{id},GET,200,12.252,True
2026-08-06T10:47:02.342960708Z,70,GET /api/v1/scans,GET,200,21.098,True
2026-08-06T10:47:02.343149083Z,12,GET /api/v1/user/profile,GET,200,9.457,True
2026-08-06T10:47:02.343150044Z,53,GET /api/v1/scans,GET,200,17.02,True
2026-08-06T10:47:02.418658685Z,1,GET /api/v1/scans,GET,200,13.645,True
2026-08-06T10:47:02.419584695Z,3,POST /api/v1/scans,POST,201,34.931,True
2026-08-06T10:47:02.429938359Z,74,POST /api/v1/scans,POST,201,33.161,True
2026-08-06T10:47:02.458853304Z,9,GET /api/v1/scans,GET,200,20.49,True
2026-08-06T10:47:02.47476793Z,80,GET /api/v1/scans,GET,200,25.176,True
2026-08-06T10:47:02.474921119Z,31,GET /api/v1/user/profile,GET,200,21.94,True
2026-08-06T10:47:02.477923894Z,37,GET /api/v1/scans,GET,200,5.687,True
2026-08-06T10:47:02.478806498Z,57,POST /api/v1/scans,POST,201,51.782,True
2026-08-06T10:47:02.499847605Z,79,GET /api/v1/scans,GET,200,13.736,True
2026-08-06T10:47:02.50235446Z,34,GET /api/v1/user/profile,GET,200,6.912,True
2026-08-06T10:47:02.521126138Z,75,GET /api/v1/scans,GET,200,5.473,True
2026-08-06T10:47:02.521187382Z,26,GET /api/v1/user/profile,GET,200,4.34,True
2026-08-06T10:47:02.52673093Z,18,GET /api/v1/scans,GET,200,4.282,True
2026-08-06T10:47:02.535574235Z,94,GET /api/v1/scans,GET,200,6.495,True
2026-08-06T10:47:02.543804611Z,15,GET /api/v1/scans/{id},GET,200,11.443,True
2026-08-06T10:47:02.558014573Z,88,POST /api/v1/scans,POST,201,29.965,True
2026-08-06T10:47:02.56334033Z,11,GET /api/v1/scans,GET,200,7.181,True
2026-08-06T10:47:02.57561754Z,98,GET /api/v1/scans,GET,200,14.158,True
2026-08-06T10:47:02.590513613Z,66,GET /api/v1/scans,GET,200,24.614,True
2026-08-06T10:47:02.593593693Z,30,GET /api/v1/scans,GET,200,25.633,True
